%  columns="iteration, evaluation, sigma, max axis length, min axis length, all principal axes lengths (sorted square roots of eigenvalues of C)" (startseed=211065, 2021/04/1 1:24:59.65)
60 361 6.771836e-02 3.115795e-01 3.102561e-02 3.102561e-02 3.115795e-01 
61 367 8.418069e-02 3.214825e-01 3.100933e-02 3.100933e-02 3.214825e-01 
62 373 7.819766e-02 3.050129e-01 2.778820e-02 2.778820e-02 3.050129e-01 
63 379 6.631759e-02 2.763147e-01 2.583052e-02 2.583052e-02 2.763147e-01 
64 385 5.097701e-02 2.517418e-01 2.311195e-02 2.311195e-02 2.517418e-01 
65 391 5.245851e-02 2.288135e-01 2.428099e-02 2.428099e-02 2.288135e-01 
66 397 3.836951e-02 2.047580e-01 2.180559e-02 2.180559e-02 2.047580e-01 
67 403 3.132721e-02 1.978003e-01 1.937033e-02 1.937033e-02 1.978003e-01 
68 409 3.891322e-02 1.817710e-01 2.531405e-02 2.531405e-02 1.817710e-01 
69 415 5.321528e-02 2.142947e-01 2.532492e-02 2.532492e-02 2.142947e-01 
70 421 4.450152e-02 1.990477e-01 2.407158e-02 2.407158e-02 1.990477e-01 
71 427 3.366641e-02 1.803134e-01 2.223946e-02 2.223946e-02 1.803134e-01 
72 433 3.716245e-02 1.621404e-01 2.569747e-02 2.569747e-02 1.621404e-01 
73 439 4.363305e-02 1.826981e-01 2.433266e-02 2.433266e-02 1.826981e-01 
74 445 4.911985e-02 1.866302e-01 2.337630e-02 2.337630e-02 1.866302e-01 
75 451 3.982000e-02 1.693788e-01 2.129144e-02 2.129144e-02 1.693788e-01 
76 457 3.980802e-02 1.505095e-01 2.291291e-02 2.291291e-02 1.505095e-01 
77 463 4.571152e-02 1.787789e-01 2.053610e-02 2.053610e-02 1.787789e-01 
78 469 3.904201e-02 1.624887e-01 1.898754e-02 1.898754e-02 1.624887e-01 
79 475 2.751574e-02 1.453953e-01 1.690608e-02 1.690608e-02 1.453953e-01 
80 481 3.261556e-02 1.298162e-01 2.037298e-02 2.037298e-02 1.298162e-01 
81 487 3.023778e-02 1.279150e-01 1.861085e-02 1.861085e-02 1.279150e-01 
82 493 3.392907e-02 1.184282e-01 2.200638e-02 2.200638e-02 1.184282e-01 
83 499 3.702251e-02 1.067063e-01 2.403410e-02 2.403410e-02 1.067063e-01 
84 505 3.258947e-02 1.004361e-01 2.308328e-02 2.308328e-02 1.004361e-01 
85 511 4.123791e-02 9.388934e-02 2.811783e-02 2.811783e-02 9.388934e-02 
86 517 3.347219e-02 8.830039e-02 2.606782e-02 2.606782e-02 8.830039e-02 
87 523 2.744463e-02 7.948968e-02 2.491429e-02 2.491429e-02 7.948968e-02 
88 529 2.726165e-02 8.354220e-02 2.261329e-02 2.261329e-02 8.354220e-02 
89 535 3.098503e-02 9.384267e-02 2.045947e-02 2.045947e-02 9.384267e-02 
90 541 3.208273e-02 9.377929e-02 1.905132e-02 1.905132e-02 9.377929e-02 
91 547 3.024481e-02 8.376541e-02 1.912323e-02 1.912323e-02 8.376541e-02 
92 553 2.822221e-02 8.280163e-02 1.745695e-02 1.745695e-02 8.280163e-02 
93 559 2.350271e-02 7.414438e-02 1.656371e-02 1.656371e-02 7.414438e-02 
94 565 2.299681e-02 7.094316e-02 1.612791e-02 1.612791e-02 7.094316e-02 
95 571 2.597002e-02 6.384469e-02 1.829233e-02 1.829233e-02 6.384469e-02 
96 577 2.724559e-02 6.677329e-02 1.688624e-02 1.688624e-02 6.677329e-02 
97 583 2.316680e-02 6.037649e-02 1.596421e-02 1.596421e-02 6.037649e-02 
98 589 2.274248e-02 6.843082e-02 1.433716e-02 1.433716e-02 6.843082e-02 
99 595 2.006631e-02 6.120061e-02 1.382899e-02 1.382899e-02 6.120061e-02 
100 601 1.885753e-02 5.522273e-02 1.346910e-02 1.346910e-02 5.522273e-02 
101 607 1.804738e-02 5.140282e-02 1.348409e-02 1.348409e-02 5.140282e-02 
102 613 1.600933e-02 4.579202e-02 1.279780e-02 1.279780e-02 4.579202e-02 
103 619 1.565511e-02 4.722838e-02 1.148434e-02 1.148434e-02 4.722838e-02 
104 625 1.745296e-02 4.944126e-02 1.152807e-02 1.152807e-02 4.944126e-02 
105 631 1.513212e-02 4.805441e-02 1.069622e-02 1.069622e-02 4.805441e-02 
106 637 1.433527e-02 4.551886e-02 1.042015e-02 1.042015e-02 4.551886e-02 
107 643 1.237978e-02 4.078816e-02 9.765269e-03 9.765269e-03 4.078816e-02 
108 649 1.100965e-02 3.870478e-02 9.804982e-03 9.804982e-03 3.870478e-02 
109 655 1.280085e-02 3.840648e-02 1.073771e-02 1.073771e-02 3.840648e-02 
110 661 1.515299e-02 4.026538e-02 1.076255e-02 1.076255e-02 4.026538e-02 
111 667 1.527085e-02 3.801374e-02 1.180975e-02 1.180975e-02 3.801374e-02 
112 673 1.238166e-02 3.494895e-02 1.073631e-02 1.073631e-02 3.494895e-02 
113 679 1.696447e-02 3.306383e-02 1.405579e-02 1.405579e-02 3.306383e-02 
114 685 1.715354e-02 3.224382e-02 1.274443e-02 1.274443e-02 3.224382e-02 
115 691 1.769726e-02 2.914727e-02 1.326771e-02 1.326771e-02 2.914727e-02 
116 697 1.762810e-02 2.593537e-02 1.371630e-02 1.371630e-02 2.593537e-02 
117 703 2.318336e-02 2.454348e-02 1.642744e-02 1.642744e-02 2.454348e-02 
118 709 4.281311e-02 2.401074e-02 1.808850e-02 1.808850e-02 2.401074e-02 
119 715 4.208343e-02 2.466711e-02 1.689706e-02 1.689706e-02 2.466711e-02 
120 721 3.323488e-02 2.270215e-02 1.587876e-02 1.587876e-02 2.270215e-02 
121 727 3.387370e-02 2.402651e-02 1.477224e-02 1.477224e-02 2.402651e-02 
122 733 3.320317e-02 2.342739e-02 1.425899e-02 1.425899e-02 2.342739e-02 
123 739 3.806829e-02 2.269014e-02 1.666002e-02 1.666002e-02 2.269014e-02 
124 745 4.887542e-02 2.566802e-02 1.627088e-02 1.627088e-02 2.566802e-02 
125 751 5.763718e-02 2.330915e-02 1.869383e-02 1.869383e-02 2.330915e-02 
126 757 6.761212e-02 2.714532e-02 1.691432e-02 1.691432e-02 2.714532e-02 
127 763 5.380116e-02 2.446790e-02 1.523954e-02 1.523954e-02 2.446790e-02 
128 769 4.379980e-02 2.191557e-02 1.388479e-02 1.388479e-02 2.191557e-02 
129 775 3.831034e-02 2.070469e-02 1.304459e-02 1.304459e-02 2.070469e-02 
130 781 3.194329e-02 1.952291e-02 1.172426e-02 1.172426e-02 1.952291e-02 
131 787 3.485992e-02 2.158710e-02 1.073517e-02 1.073517e-02 2.158710e-02 
132 793 4.010624e-02 2.387241e-02 9.630868e-03 9.630868e-03 2.387241e-02 
133 799 3.791248e-02 2.184268e-02 9.528627e-03 9.528627e-03 2.184268e-02 
134 805 3.398279e-02 2.147609e-02 8.523958e-03 8.523958e-03 2.147609e-02 
135 811 3.425486e-02 2.062596e-02 8.284587e-03 8.284587e-03 2.062596e-02 
136 817 3.454943e-02 1.938581e-02 8.163153e-03 8.163153e-03 1.938581e-02 
137 823 5.889731e-02 2.066096e-02 8.192426e-03 8.192426e-03 2.066096e-02 
138 829 9.463490e-02 2.019912e-02 8.874264e-03 8.874264e-03 2.019912e-02 
139 835 1.079553e-01 1.924044e-02 9.810832e-03 9.810832e-03 1.924044e-02 
140 841 7.829318e-02 1.747622e-02 8.960590e-03 8.960590e-03 1.747622e-02 
141 847 8.245618e-02 1.817015e-02 8.319129e-03 8.319129e-03 1.817015e-02 
142 853 1.024776e-01 2.154919e-02 7.451465e-03 7.451465e-03 2.154919e-02 
143 859 8.248672e-02 1.993157e-02 6.835867e-03 6.835867e-03 1.993157e-02 
144 865 9.722022e-02 1.854109e-02 7.801929e-03 7.801929e-03 1.854109e-02 
145 871 1.191070e-01 1.680727e-02 8.911893e-03 8.911893e-03 1.680727e-02 
146 877 1.343652e-01 1.569857e-02 9.224937e-03 9.224937e-03 1.569857e-02 
147 883 1.192159e-01 1.481900e-02 8.296317e-03 8.296317e-03 1.481900e-02 
148 889 1.629538e-01 1.866272e-02 8.175812e-03 8.175812e-03 1.866272e-02 
149 895 1.708137e-01 2.115213e-02 7.571036e-03 7.571036e-03 2.115213e-02 
150 901 1.519605e-01 1.979858e-02 7.224194e-03 7.224194e-03 1.979858e-02 
151 907 1.352486e-01 1.824485e-02 6.886631e-03 6.886631e-03 1.824485e-02 
152 913 1.304380e-01 1.665211e-02 6.806449e-03 6.806449e-03 1.665211e-02 
153 919 1.229118e-01 1.609463e-02 6.470403e-03 6.470403e-03 1.609463e-02 
154 925 1.144761e-01 1.467719e-02 6.410160e-03 6.410160e-03 1.467719e-02 
155 931 1.352251e-01 1.346129e-02 7.982659e-03 7.982659e-03 1.346129e-02 
156 937 1.295312e-01 1.342238e-02 8.392016e-03 8.392016e-03 1.342238e-02 
157 943 1.180686e-01 1.405383e-02 7.739071e-03 7.739071e-03 1.405383e-02 
158 949 1.588864e-01 1.414516e-02 9.267091e-03 9.267091e-03 1.414516e-02 
159 955 1.634831e-01 1.442195e-02 8.424414e-03 8.424414e-03 1.442195e-02 
160 961 1.245483e-01 1.321668e-02 7.622831e-03 7.622831e-03 1.321668e-02 
161 967 1.055328e-01 1.295617e-02 6.921584e-03 6.921584e-03 1.295617e-02 
162 973 1.217493e-01 1.472828e-02 6.317919e-03 6.317919e-03 1.472828e-02 
163 979 1.265682e-01 1.535481e-02 5.668288e-03 5.668288e-03 1.535481e-02 
164 985 1.514575e-01 1.690402e-02 5.404318e-03 5.404318e-03 1.690402e-02 
165 991 1.433183e-01 1.619231e-02 4.906740e-03 4.906740e-03 1.619231e-02 
166 997 1.341652e-01 1.517239e-02 4.682832e-03 4.682832e-03 1.517239e-02 
167 1003 1.415192e-01 1.421947e-02 5.176447e-03 5.176447e-03 1.421947e-02 
168 1009 1.689870e-01 1.632857e-02 4.930669e-03 4.930669e-03 1.632857e-02 
169 1015 1.423903e-01 1.458150e-02 4.667625e-03 4.667625e-03 1.458150e-02 
170 1021 2.036716e-01 1.518473e-02 5.594376e-03 5.594376e-03 1.518473e-02 
171 1027 1.585509e-01 1.369837e-02 5.003435e-03 5.003435e-03 1.369837e-02 
172 1033 1.558356e-01 1.445645e-02 4.475204e-03 4.475204e-03 1.445645e-02 
173 1039 1.503172e-01 1.446633e-02 3.982435e-03 3.982435e-03 1.446633e-02 
174 1045 1.401515e-01 1.305556e-02 4.021039e-03 4.021039e-03 1.305556e-02 
175 1051 1.188137e-01 1.177468e-02 3.807681e-03 3.807681e-03 1.177468e-02 
176 1057 9.417952e-02 1.071229e-02 3.440788e-03 3.440788e-03 1.071229e-02 
177 1063 6.655644e-02 9.509777e-03 3.054800e-03 3.054800e-03 9.509777e-03 
178 1069 4.841743e-02 8.495685e-03 2.716184e-03 2.716184e-03 8.495685e-03 
179 1075 5.479090e-02 7.541259e-03 3.189926e-03 3.189926e-03 7.541259e-03 
180 1081 5.995961e-02 8.675341e-03 3.033892e-03 3.033892e-03 8.675341e-03 
181 1087 6.632602e-02 7.978420e-03 3.325325e-03 3.325325e-03 7.978420e-03 
182 1093 6.251789e-02 7.906274e-03 2.993053e-03 2.993053e-03 7.906274e-03 
183 1099 5.580522e-02 7.616245e-03 2.722938e-03 2.722938e-03 7.616245e-03 
184 1105 4.613242e-02 7.264169e-03 2.617992e-03 2.617992e-03 7.264169e-03 
185 1111 4.075810e-02 6.946873e-03 2.390129e-03 2.390129e-03 6.946873e-03 
186 1117 3.514335e-02 6.272521e-03 2.243449e-03 2.243449e-03 6.272521e-03 
187 1123 3.503478e-02 6.567125e-03 1.994100e-03 1.994100e-03 6.567125e-03 
188 1129 5.884615e-02 7.134905e-03 2.005852e-03 2.005852e-03 7.134905e-03 
189 1135 5.840114e-02 6.572906e-03 1.824331e-03 1.824331e-03 6.572906e-03 
190 1141 6.752941e-02 8.566033e-03 1.734260e-03 1.734260e-03 8.566033e-03 
191 1147 7.552716e-02 8.901854e-03 1.628160e-03 1.628160e-03 8.901854e-03 
192 1153 6.532159e-02 8.680604e-03 1.454876e-03 1.454876e-03 8.680604e-03 
193 1159 7.102909e-02 9.828594e-03 1.352504e-03 1.352504e-03 9.828594e-03 
194 1165 7.258958e-02 8.916192e-03 1.390889e-03 1.390889e-03 8.916192e-03 
195 1171 7.133541e-02 8.209256e-03 1.382386e-03 1.382386e-03 8.209256e-03 
196 1177 9.174118e-02 1.060492e-02 1.249614e-03 1.249614e-03 1.060492e-02 
197 1183 9.398425e-02 9.907836e-03 1.306546e-03 1.306546e-03 9.907836e-03 
198 1189 9.895179e-02 8.808082e-03 1.372688e-03 1.372688e-03 8.808082e-03 
199 1195 9.410446e-02 8.779953e-03 1.321696e-03 1.321696e-03 8.779953e-03 
200 1201 9.938640e-02 9.359553e-03 1.177143e-03 1.177143e-03 9.359553e-03 
201 1207 1.213328e-01 1.073051e-02 1.106683e-03 1.106683e-03 1.073051e-02 
202 1213 1.535837e-01 1.197762e-02 1.036983e-03 1.036983e-03 1.197762e-02 
203 1219 2.064634e-01 1.080672e-02 1.338766e-03 1.338766e-03 1.080672e-02 
